near -3 -1 0,ufar -2 0 -1,mid -1 -2 0,far -1 -3 1,ufar -2 3 3,near -3 -2 -2,far -3 1 1,near -3 -1 -2,mid -2 -1 -3,mid -2 3 3,far -2 -2 -2,mid -2 -2 1,mid -2 1 3,far -3 3 3,ufar -1 -3 -1,well,real,X,Y,depth,phi,rho,vp,vs
0.8908640030546543,-0.1691834891216104,0.1878165213757378,-0.020635564379952426,-0.9680704722257519,0.6949301978885123,-0.12351279262293971,0.9305399736585105,-0.3438831049918165,-0.19933504130820034,0.5701864178347353,0.7106805792095278,0.3712289312753655,-0.9834408085797476,0.005217179342976386,1,0,343,275,9,0.0,2.338736,3118.314209,1459.371094

0.6686115709987515,-0.5249894766248353,0.3593881930764302,-0.38518190235826405,-1.1325535659992114,0.8249492693605747,-0.5405339619218346,0.9758256475133711,-0.07828352947903516,-0.380890079161608,0.3958629042244496,0.8054188018803925,0.30725186613684996,-1.2657777522910232,-0.3616952996240067,1,0,343,275,10,0.0,2.343098,3124.131104,1462.093262

0.32001516573664845,-0.8853015896613969,0.48452312918270257,-0.703049044034076,-1.0562170705940201,0.8293491612130974,-0.9245240525355357,0.8908640030546543,0.21237190101850967,-0.45375725134957856,0.1265328840999102,0.80911249962737,0.27527744227730944,-1.3333562220752955,-0.7764072728776269,1,0,343,275,11,0.0,2.352775,3137.033203,1468.131592

-0.08092335018685559,-1.2057818183936528,0.549192344843775,-0.877269276263188,-0.695046173209458,0.6873559985268154,-1.183635951504421,0.6686115709987515,0.46824589448071086,-0.36894763851649315,-0.21460572251239424,0.7769202307060759,0.31900690278684574,-1.1250977227751513,-1.1822787472903742,1,0,343,275,12,0.0,2.366077,3154.770508,1476.432617

-0.44141417794421467,-1.4261169665093167,0.5961113448288802,-0.8271986031039026,-0.05986194323885175,0.3999684006831743,-1.243198851539016,0.32001516573664845,0.6580239431754806,-0.10134939976306943,-0.5747136640844346,0.7705629161957411,0.4806267936280472,-0.626693264828832,-1.5310313174585235,1,0,343,275,13,0.0,2.349828,3133.104248,1466.292725

